product,vendor,edition,morefields
apk-parser,apk-parser_project,*,*
apk-parser2,apk-parser2_project,*,*
apk-parser3,apk-parser3_project,*,*
apkleaks,apkleaks_project,*,*
aplkit,mulesoft,*,*
apm-agent-ruby,elastic,*,*
apm_agent,elastic,*,*
apng-drawable,linecorp,*,*
apng_disassembler,apng_disassembler_project,*,*
apng2gif,apng2gif_project,*,*
apnswift,apnswift_project,*,*
apo_software_component,nahimic,*,*
apollo,ctrip,*,*
aports,alpinelinux,*,*
apowermanager,apowersoft,*,*
app,app_project,*,*
app_center,gigabyte,*,*
app_connect,ibm,*,*
app_connect_enterprise_certified_container,ibm,*,*
app_locker,oneplus,*,*
app_manager,wso2,*,*
app_volumes,vmware,*,*
apparmor,apparmor,*,*
apparmor,canonical,*,*
appcheck,jiransoft,*,*
appcheck_pro,jiransoft,*,*
appcms,appcms,*,*
appcoins,appcoins_project,*,*
appdna,citrix,*,*
appdynamics,jenkins,*,*
appdynamics_.net_agent,cisco,*,*
appdynamics_app_iq,cisco,*,*
appendix,appendix_project,*,*
appformix,juniper,*,*
appgallery,huawei,*,*
appgini,bigprof,*,*
appgoat,ipa,*,*
appimaged,appimage,*,*
appium-chromedriver,appium,*,*
applatix,jenkins,*,*
applaud_hcm,applaudsolutions,*,*
apple-swift-format,apple-swift-format_project,*,*
apple_music,apple,*,*
apple_tv,apple,*,*
appletoken,appletoken_project,*,*
appliance,tenable,*,*
appliance-x,blackberry,*,*
application,nette,*,*
application_analytics,appdynamics,*,*
application_and_change_control,mcafee,*,*
application_automation_tools,microfocus,*,*
application_change_control,mcafee,*,*
application_control,mcafee,*,*
application_control_engine_software,cisco,*,*
application_control_plus,zohocorp,*,*
application_delivery_management,citrix,*,cloud
application_delivery_management,citrix,*,*
application_development_framework,oracle,*,*
application_express,oracle,*,*
application_express_opportunity_tracker,oracle,*,*
application_express_survey_builder,oracle,*,*
application_extension_platform,cisco,*,*
application_gateway,ibm,*,*
application_insight_web_application,monitorapp,*,virtual
application_inspector,microsoft,*,*
application_lifecycle_management,microfocus,*,*
application_links,atlassian,*,*
application_management_pack,oracle,*,*
application_manager,adobe,*,*
application_monitoring,datadoghq,*,*
application_object_library,oracle,*,*
application_performance_management,hp,*,*
application_performance_management,ibm,*,advanced_private
application_performance_management,ibm,*,*
application_performance_management,microfocus,*,*
application_performance_management,ibm,*,base_private
application_performance_management,oracle,*,*
application_performance_monitoring,appdynamics,*,*
application_policy_infrastructure_controller,cisco,*,*
application_policy_infrastructure_controller_enterprise_module,cisco,*,*
application_server,sap,*,*
application_server,wso2,*,*
application_server,oracle,*,*
application_server_java,sap,*,*
application_server_v10_manual,hitachi,*,*
application_service,synology,*,*
application_service,pivotal,*,*
application_service,pivotal_software,*,*
application_service_level_management,oracle,*,*
application_services_engine,cisco,*,*
application_testing_suite,oracle,*,*
applications_dba,oracle,*,*
applications_framework,oracle,*,*
applications_manager,manageengine,*,*
applications_manager,oracle,*,*
appointment_booking_calendar,codepeople,*,*
appointment_hour_booking,dwbooster,*,*
apport,apport_project,*,*
apport,canonical,*,*
apprise,nuxref,*,*
approvals_management,oracle,*,*
apps_manager,pivotal,*,*
appscan,hcltech,*,standard
appscan,hcltech,*,enterprise
appscan_source,ibm,*,*
appscan_source,hcltech,*,*
appserver,appserver,*,*
appspace,appspace,*,*
appspider,rapid7,*,enterprise
appspider,rapid7,*,-
appspider,jenkins,*,*
appspider_pro,rapid7,*,*
appstore,vivo,*,*
appsync,emc,*,*
appuse,appsec-labs,*,*
appweb,embedthis,*,*
apt,debian,*,*
apt-cacher,apt-cacher_project,*,*
apt-cacher-ng,apt-cacher-ng_project,*,*
apt-listbugs,apt-listbugs_project,*,*
aptare,veritas,*,*
aptdaemon,aptdaemon_project,*,*
aptus,intelliantech,*,*
aptus_web,intelliantech,*,*
aqua_microscanner,jenkins,*,*
aqua_security_scanner,jenkins,*,*
aqua_security_severless_scanner,jenkins,*,*
aquarius_cms,aquaverde,*,*
aquariusnet,terarecon,*,*
arangodb,arangodb,*,*
arc,arc_project,*,*
arc-swap,arc-swap_project,*,*
arcanist,hujiang,*,*
arcgis,esri,*,*
arcgis_desktop,esri,*,*
arcgis_earth,esri,*,*
arcgis_engine,esri,*,*
arcgis_enterprise,esri,*,*
arcgis_pro,esri,*,*
arcgis_server,esri,*,*
arcgisruntime_sdk,esri,*,*
archain,archain_project,*,*
archer,rsa,*,*
archer_grc_platform,rsa,*,*
archer_grc_platform,emc,*,*
archercoin,archercoin_project,*,*
archery,archerysec,*,*
archisteamfarm,archisteamfarm_project,*,*
architectural_information_system,solideos,*,*
archiva,apache,*,*
archive-tar-minitar,minitar,*,*
archive_collectively_operation_utility,eikisoft,*,*
archive_tar,php,*,*
archivemail,archivemail_project,*,*
archiver,archiver_project,*,*
archon,archon,*,*
archon,archon_project,*,*
arcms,arcms_project,*,*
arcreader,esri,*,*
arcsight_enterprise_security_manager,microfocus,*,*
arcsight_enterprise_security_manager,microfocus,*,express
arcsight_enterprise_security_manager,hp,*,*
arcsight_enterprise_security_manager_express,hp,*,*
arcsight_enterprise_security_manager_express,microfocus,*,*
arcsight_logger,microfocus,*,*
arcsight_logger,hp,*,*
arcsight_management_center,microfocus,*,*
arcsight_management_center,hp,*,*
arcsight_winc_connector,hp,*,*
arctic_torrent,arctic_torrent_project,*,*
arduino-esp32,espressif,*,*
arduino_esp8266,espressif,*,*
arduino_mqtt_client,losant,*,*
arena,rockwellautomation,*,*
arena,openforis,*,*
arena_simulation,rockwellautomation,*,*
arena_simulation_software,rockwellautomation,*,*
arenavec,arenavec_project,*,*
arforms,reputeinfosystems,*,*
argo-cd,linuxfoundation,*,*
argo-workflows,argo-workflows_project,*,*
argo_continuous_delivery,linuxfoundation,*,*
argo_continuous_delivery,cncf,*,*
argus,iceni,*,*
argus_safety,oracle,*,*
ari_adminer,ari-soft,*,*
aria2,aria2_project,*,*
ariadne,muze,*,*
arigato_autoresponder_and_newsletter,kibokolabs,*,*
ark,kde,*,*
ark-r1cs-std,arcworks,*,*
arm_compiler,arm,*,*
arm_installer,fedoraproject,*,*
arm_trusted_firmware,arm,*,*
armadito_antivirus,teclib-edition,*,*
armeria,linecorp,*,*
armorlock,westerndigital,*,*
armoury_crate_lite_service,asus,*,*
arp-guard,isl,*,*
arprice_lite,reputeinfosystems,*,*
arq,arqbackup,*,*
arr,arr_project,*,*
arr-flatten-unflatten,arr-flatten-unflatten_project,*,*
array-queue,array-queue_project,*,*
array-tools,array-tools_project,*,*
arrayfire,arrayfire,*,*
arrayfire-js,arrayfire-js_project,*,*
arrayos,xirrus,*,*
arrow,apache,*,*
arrow,arrow-kt,*,*
arsenol,arsenol_project,*,*
artha,artha_project,*,*
artica_pandora_fms,pandorafms,*,*
artica_proxy,articatech,*,*
artica_proxy,articatech,*,community
article_directory_script,yourarticlesdirectory,*,*
article_factory_manager,thephpfactory,*,*
article2pdf,article2pdf_project,*,*
articlecms,articlecms_project,*,*
articlefr,freereprintables,*,*
artifact_repository_parameter,jenkins,*,*
artifactory,jfrog,*,pro
artifactory,jfrog,*,*
artificial_intelligence,artificial_intelligence_project,*,*
arts,artsproject,*,*
artware_cms,artware_cms_project,*,*
"artworks_gallery_in_php\,_css\,_javascript\,_and_mysql","artworks_gallery_in_php\,_css\,_javascript\,_and_mysql_project",*,*
aruba_airwave_amp,hp,*,*
aruba_clearpass_policy_manager,hp,*,*
aruba_instant,arubanetworks,*,*
arx,f5,*,*
arxes-tolina,arxes-tolina,*,*
asa_with_firepower_services,cisco,*,*
asanhamayesh_cms,asanhamayesh,*,*
asciidoctor,asciidoctor,*,*
asciitable.js,asciitable.js_project,*,*
ash-aio,ash-aio_project,*,*
ashigin,ashikagabank,*,*
askbot,askbot,*,*
asken,asken,*,*
askpop3d,askpop3d_project,*,*
asn1_der,asn1_der_project,*,*
asn1c,objective_systems,*,*
asn1c,asn1c_project,*,*
asp.net,microsoft,*,*
asp.net_core,microsoft,*,*
asp.net_model_view_controller,microsoft,*,*
asp.net_webpages,microsoft,*,*
aspcms,aspcms,*,*
aspcms,asp4cms,*,*
aspect-matrix_building_automation_front-end_solutions_application,american_auto-matrix,*,*
aspect-nexus_building_automation_front-end_solutions_application,american_auto-matrix,*,*
aspell,gnu,*,*
aspera_application_platform_on_demand,ibm,*,*
aspera_connect,ibm,*,*
aspera_faspex_on_demand,ibm,*,*
aspera_high-speed_transfer_endpoint,ibm,*,*
aspera_high-speed_transfer_server,ibm,*,*
aspera_high-speed_transfer_server_for_cloud_pak_for_integration,ibm,*,*
aspera_on_cloud,ibm,*,*
aspera_proxy_server,ibm,*,*
aspera_server_on_demand,ibm,*,*
aspera_shares,ibm,*,*
aspera_shares_on_demand,ibm,*,*
aspera_streaming,ibm,*,*
aspera_transfer_cluster_manager,ibm,*,*
asphalt_xtreme,gameloft,*,*
aspnet,auth0,*,*
aspnet-owin,auth0,*,*
aspnetcore,microsoft,*,*
aspose.cells,aspose,*,*
aspose.pdf_for_c\+\+,aspose,*,*
aspose.words,aspose,*,*
asr_5000_series_software,cisco,*,*
asr_5000_software,cisco,*,*
asr_900_series_software,cisco,*,*
assembla,jenkins,*,*
assembla_auth,jenkins,*,*
asset-pipeline,asset_pipeline_project,*,*
asset_management,jump-technology,*,*
asset_manager,hp,*,*
asset_manager,kzsoftware,*,enterprise
asset_manager_cloudsystem_chargeback,hp,*,*
asset_performance_management_classic,ge,*,*
asset_suite,abb,*,*
assetbase,uchida,*,*
assetexplorer,manageengine,*,*
assettoken,assettoken_project,*,*
assign-deep,assign-deep_project,*,*
assist_plugin,assist_project,*,*
assistant,synology,*,*
assuweb,aca,*,*
assyst,axiossystems,*,*
asterisk,digium,*,standard
asterisk,digium,*,lts
asterisk,digium,*,*
asterisk_gui,digium,*,*
asterixdb,apache,*,*
astplanner,yokogawa,*,*
astpp,inextrix,*,*
astra,brainstormforce,*,pro
astro,saxum2003,*,*
asustor_data_master,asustor,*,*
asuswrt,asus,*,*
asx_to_mp3_converter,asx_to_mp3_converter_project,*,*
asycuda_world,unctad,*,*
asylo,google,*,*
async-coap,async-coap_project,*,*
async-git,async-git_project,*,*
async-h1,rust-lang,*,*
async-http-client,asynchttpclient_project,*,*
asyncpg,magic,*,*
asyncssh,asyncssh_project,*,*
at91bootstrap,linux4sam,*,*
atasm,atasm_project,*,*
aternity,aternity,*,*
atftp,atftp_project,*,*
atheme,atheme,*,*
athens_state_bank_mobile,athensstatebank,*,*
athenz,yahoo,*,*
athleticoin,athleticoin_project,*,*
athoc,blackberry,*,*
atillk64,amd,*,*
atlant,atlant,*,*
atlant,f-secure,*,*
atlantis_word_processor,atlantiswordprocessor,*,*
atlas,apache,*,*
atlas_ediscovery_process_management,ibm,*,*
atlasboard,atlassian,*,*
atmail,atmail,*,*
atmel_toolbox,microchip,*,*
atob,atob_project,*,*
atom,atom_project,*,*
atom-node-module-installer,atom-node-module-installer_project,*,*
atom_c2308,intel,*,*
atom_c2316,intel,*,*
atom_c2338,intel,*,*
atom_c2350,intel,*,*
atom_c2358,intel,*,*
atom_c2508,intel,*,*
atom_c2516,intel,*,*
atom_c2518,intel,*,*
atom_c2530,intel,*,*
atom_c2538,intel,*,*
atom_c2550,intel,*,*
atom_c2558,intel,*,*
atom_c2718,intel,*,*
atom_c2730,intel,*,*
atom_c2738,intel,*,*
atom_c2750,intel,*,*
atom_c2758,intel,*,*
atom_c3308,intel,*,*
atom_c3338,intel,*,*
atom_c3508,intel,*,*
atom_c3538,intel,*,*
atom_c3558,intel,*,*
atom_c3708,intel,*,*
atom_c3750,intel,*,*
atom_c3758,intel,*,*
atom_c3808,intel,*,*
atom_c3830,intel,*,*
atom_c3850,intel,*,*
atom_c3858,intel,*,*
atom_c3950,intel,*,*
atom_c3955,intel,*,*
atom_c3958,intel,*,*
atom_x5-e3930,intel,*,*
atom_x5-e3940,intel,*,*
atom_x5-e8000,intel,*,*
atom_x5-z8300,intel,*,*
atom_x5-z8330,intel,*,*
atom_x5-z8350,intel,*,*
atom_x5-z8500,intel,*,*
atom_x5-z8550,intel,*,*
atom_x7-e3950,intel,*,*
atom_x7-z8700,intel,*,*
atom_x7-z8750,intel,*,*
atomic-option,atomic-option_project,*,*
atomicparsley,atomicparsley_project,*,*
atomxcms,atomx,*,*
atomxcms_2,atomx,*,*
atop,atop_project,*,*
atos\/sips,quadra-informatique,*,*
attachecase,hibara,*,*
attachecase_for_java,hibara_software,*,*
attachecase_lite,hibara_software,*,*
attachecase_pro,hibara_software,*,*
attendance_manager,sukimalab,*,*
attic,attic_project,*,*
atutor,atutor,*,*
atv_lift_dtm,schneider-electric,*,*
atv12_dtm,schneider-electric,*,*
atv212_dtm,schneider-electric,*,*
atv31_dtm,schneider-electric,*,*
atv312_dtm,schneider-electric,*,*
atv32_dtm,schneider-electric,*,*
atv320_dtm,schneider-electric,*,*
atv340_dtm,schneider-electric,*,*
atv600_dtm,schneider-electric,*,*
atv61_dtm,schneider-electric,*,*
atv71_dtm,schneider-electric,*,*
atv900_dtm,schneider-electric,*,*
atvise_scada,certec_edv_gmbh,*,*
auberge_theme,webmandesign,*,*
aubio,aubio,*,*
auction_factory,thephpfactory,*,*
auction_website_script,auction_website_script_project,*,*
audacity,audacityteam,*,*
audible,amazon,*,*
audimexee,web-audimex,*,*
audio_file_library,audio_file_library_project,*,*
audio_station,synology,*,*
audio_usb_driver,sony,*,*
audiocoder,mediacoderhq,*,*
audiofile,audiofile,*,*
audit_to_database,jenkins,*,*
audit_trail,jenkins,*,*
auditor,netwrix,*,*
augeas,augeas,*,*
august_connect,august,*,*
august_home,august,*,*
augustine,augustine_project,*,*
aura,avaya,*,*
aura,auroradao,*,*
aura_appliance_virtualization_platform,avaya,*,*
aura_application_enablement_services,avaya,*,*
aura_application_server_5300,avaya,*,*
aura_communication_manager,avaya,*,*
aura_communication_manager_messagint,avaya,*,*
aura_conferencing,avaya,*,*
aura_device_services,avaya,*,*
aura_experience_portal,avaya,*,*
aura_messaging,avaya,*,*
aura_orchestration_designer,avaya,*,*
aura_presence_services,avaya,*,*
aura_session_manager,avaya,*,*
aura_sync,asus,*,*
aura_system_manager,avaya,*,*
aura_system_platform,avaya,*,*
aura_utility_services,avaya,*,*
aura_voice_portal,avaya,*,*
auracms,auracms,*,*
aural_rec_monitor,void,*,*
aurall_rec_monitor,void,*,*
aurelia-path,bluespire,*,*
aurelia_framework,bluespire,*,*
aurora,afterlogic,*,*
auth0-wcf-service-jwt,auth0,*,*
auth0.js,auth0,*,*
auth0.net,auth0,*,*
authconfig,authconfig_project,*,*
authd,teether,*,*
authelia,authelia,*,*
authenticate,intel,*,*
authenticated_user_page_caching,drupal,*,*
authentication_agent_for_web,rsa,*,*
authentication_library,microsoft,*,*
authentication_manager,rsa,*,*
authentication_manager_prime,emc,*,*
authentikat-jwt,authentikat-jwt_project,*,*
authoritative,powerdns,*,*
authoritative_server,powerdns,*,*
authorize.net,ithemes,*,*
authy_2-factor_authentication,twilio,*,*
authz_broker,twistlock,*,*
auto_thickbox_plus,attosoft,*,*
auto_updater_for_mac,microsoft,*,*
autobahn,crossbar,*,*
autocad,autodesk,*,*
autocad_architecture,autodesk,*,*
autocad_civil_3d,autodesk,*,*
autocad_electrical,autodesk,*,*
autocad_lt,autodesk,*,*
autocad_map_3d,autodesk,*,*
autocad_mechanical,autodesk,*,*
autocad_mep,autodesk,*,*
autocad_p\&id,autodesk,*,*
autocad_plant_3d,autodesk,*,*
autodesk_backburner,autodesk,*,*
autodesk_desktop,autodesk,*,*
autohotkey,autohotkey,*,*
autojump,autojump_project,*,*
autokey,autokey_project,*,*
automate,connectwise,*,*
automate_api,connectwise,*,*
automated_message_handling_system,telos,*,*
automatedlogic_webctrl,carrier,*,*
automatic_bug_reporting_tool,redhat,*,*
automatic_device_management,invigo,*,*
automatic_service_request,oracle,*,*
automation_fv_designer,fatek,*,*
automation_license_manager,siemens,*,*
automation_manager,redhat,*,*
automation_pm_designer,fatek,*,*
automation_pm_designer_v3,fatek,*,*
automation_runtime,br-automation,*,*
automation_server,codesys,*,*
automation_studio,br-automation,*,*
automation_workstream_services,ibm,*,*
automationworx_software_suite,phoenixcontact,*,*
automic_workload_automation,broadcom,*,*
automize,hiteksoftware,*,*
automox,automox,*,*
autonomy_keyview_idol,hp,*,*
autopool_mlm_software,mlmsoftwarez,*,*
autopsy,sleuthkit,*,*
autoptimize,autoptimize,*,*
autorand,autorand_project,*,*
autoswitch_python_virtualenv,autoswitch_python_virtualenv_project,*,*
autotrace,autotrace_project,*,*
autoupdate,microsoft,*,*
autoupdater.net,rbsoft,*,*
autovue,oracle,*,*
autovue_3d_professional_advanced,oracle,*,*
autovue_vuelink_integration,oracle,*,*
autumn,autumn_project,*,*
av-data,av-data_project,*,*
av1_video_extension,microsoft,*,*
avada,theme-fusion,*,*
avahi,avahi,*,*
availability_calendar,offshorewebmaster,*,*
avalanche,ivanti,*,*
avamar,emc,*,*
avamar_data_migration_enabler_web_interface,dell,*,*
avamar_data_store,emc,*,*
avamar_server,emc,*,*
avamar_server_virtual_edition,emc,*,*
avamar_virtual_edition,emc,*,*
avantfax,avantfax,*,*
avast,avast,*,*
avast_free_antivirus,avast,*,*
avast_internet_security,avast,*,*
avast_premier,avast,*,*
avast_pro_antivirus,avast,*,*
avatar,jenkins,*,*
avatar_uploader,drupal,*,*
avb_bank_mobile_banking,meafinancial,*,*
avecto_defendpoint,beyondtrust,*,*
avg_antitrack,avast,*,*
avg_antivirus,avast,*,free
avi_vantage,avinetworks,*,*
avian,readytalk,*,*
aviary_image_editor_add-on_for_gravity_forms,aviary_image_editor_add-on_for_gravity_forms_project,*,*
aviatorscript,aviatorscript_project,*,*
avideo,wwbn,*,*
avira_antivirus_for_endpoint,avira,*,*
avira_antivirus_for_small_business,avira,*,*
avira_exchange_security,avira,*,*
avira_free_security_suite,avira,*,*
avira_internet_security_suite,avira,*,*
avira_mobile_security,avira,*,*
avira_prime,avira,*,*
avro,apache,*,*
aware_callmanager,logaritmo,*,*
away_from_home,comelitgroup,*,*
aweb_cart_watching_system_for_virtuemart,awebsupport,*,*
awesome_filterable_portfolio,brinidesigner,*,*
awesome_filterable_portfolio,awesome_filterable_portfolio_project,*,*
awesome_support,getawesomesupport,*,*
awesome_weather_widget,awesome_weather_widget,*,*
aws-device-farm,jenkins,*,*
aws-lambda-multipart-parser,aws-lambda-multipart-parser_project,*,*
aws_cloudwatch_logs_publisher,jenkins,*,*
aws_codebuild,jenkins,*,*
aws_codedeploy,jenkins,*,*
aws_codepipeline,jenkins,*,*
aws_elastic_beanstalk_publisher,jenkins,*,*
aws_encryption_sdk,amazon,*,*
aws_global_configuration,jenkins,*,*
aws_javascript_s3_explorer,amazon,*,*
aws_lambda,amazon,*,*
aws_s3_crypto_sdk,amazon,*,*
aws_sdk_for_javascipt,amazon,*,*
aws_shared_configuration_file_loader,amazon,*,*
aws_software_development_kit,amazon,*,*
aws_workspaces,amazon,*,*
aws_xms,aws-dms,*,*
awseb_deployment,jenkins,*,*
awstats,awstats,*,*
ax25-tools,linux-ax25,*,*
axel,axel_project,*,*
axigen_mail_server,axigen,*,*
axiom,axiomsl,*,*
axioma_premium_responsive,axioma_premium_responsive_project,*,*
axios,axios,*,*
axis,apache,*,*
axml_parser,axml_parser_project,*,*
axmldec,axmldec_project,*,*
axodraw2,axodraw2_project,*,*
axohelp.c,axohelp.c_project,*,*
axon_30_pro_message_service,zte,*,*
axon_pbx,nch,*,*
axon_pbx,nchsoftware,*,*
axous,axous,*,*
axpdfium,axpdfium_project,*,*
axtls,axtls_project,*,*
axublog,axublog,*,*
az_admin,hidea,*,*
azkaban,azkaban_project,*,*
azttoken,azttoken_project,*,*
azukeru_backup_tool,flets,*,*
azurcms,sitasoftware,*,*
azure-umqtt-c,microsoft,*,*
azure_active_directory_connect,microsoft,*,*
azure_active_directory_connect_provisioning_agent,microsoft,*,*
azure_active_directory_passport,microsoft,*,*
azure_ad,jenkins,*,*
azure_app_service_on_azure_stack,microsoft,*,*
azure_automation,microsoft,*,*
azure_automation_state_configuration,microsoft,*,*
azure_automation_update_management,microsoft,*,*
azure_container_instances,microsoft,*,*
azure_container_registry,microsoft,*,*
azure_container_service,jenkins,*,*
azure_cyclecloud,microsoft,*,*
azure_diagnostics_\(lad\),microsoft,*,*
azure_event_grid_notifier,jenkins,*,*
azure_functions,microsoft,*,*
azure_internet_of_things_edge,microsoft,*,*
azure_key_vault,jenkins,*,*
azure_key_vault_provider_for_secrets_store_csi_driver,microsoft,*,*
azure_kubernetes_service,microsoft,*,*
